,STATEFP,COUNTYFP,TRACTCE,AFFGEOID,GEOID,NAME_x,LSAD,ALAND,AWATER,NAME_y,c_race,c_white,c_black,c_asian,c_latinx,state_fips,county_fips,tract_fips,med_rent,med_hhinc,c_tenants,c_owners,c_renters,c_movers,c_stay,c_movelocal,c_movecounty,c_movestate,c_moveabroad,c_commute,c_car,c_carpool,c_transit,c_bike,c_walk,year,FIPS_11_digit,p_white,p_black,p_asian,p_latinx,p_owners,p_renters,p_stay,p_movelocal,p_movecounty,p_movestate,p_moveabroad,p_car,p_carpool,p_transit,p_bike,p_walk,pop_dens_km2,pop_dens_mi2
188,06,001,437900,1400000US06001437900,06001437900,4379,CT,674754,0,"Census Tract 4379, Alameda County, California",2384,200,109,310,1595,6,1,437900,1796.0,78083.0,659,286,373,2355,2116,149,52,30,8,925,695,121,43,0,9,2018,06001437900,0.08389261744966442,0.04572147651006712,0.13003355704697986,0.6690436241610739,0.4339908952959029,0.5660091047040972,0.8985138004246285,0.06326963906581741,0.02208067940552017,0.012738853503184714,0.003397027600849257,0.7513513513513513,0.1308108108108108,0.046486486486486484,0.0,0.00972972972972973,3533.139484908574,9150.788868239388
189,06,001,451504,1400000US06001451504,06001451504,4515.04,CT,3247420,0,"Census Tract 4515.04, Alameda County, California",1724,1122,29,268,263,6,1,451504,2343.0,123750.0,644,434,210,1685,1375,169,56,75,10,931,688,33,33,58,6,2018,06001451504,0.6508120649651972,0.016821345707656612,0.1554524361948956,0.1525522041763341,0.6739130434782609,0.32608695652173914,0.8160237388724035,0.10029673590504452,0.03323442136498516,0.04451038575667656,0.005934718100890208,0.7389903329752954,0.03544575725026853,0.03544575725026853,0.06229860365198711,0.00644468313641246,530.8829778716643,1374.980542091876
190,06,001,440336,1400000US06001440336,06001440336,4403.36,CT,1141554,0,"Census Tract 4403.36, Alameda County, California",4529,722,448,2213,905,6,1,440336,2221.0,100403.0,1391,767,624,4480,4034,278,67,0,101,1457,1003,87,228,12,41,2018,06001440336,0.15941708986531244,0.09891808346213292,0.4886288363877236,0.1998233605652462,0.5514018691588785,0.4485981308411215,0.9004464285714285,0.06205357142857142,0.014955357142857144,0.0,0.022544642857142857,0.6884008236101579,0.05971173644474949,0.15648592999313654,0.008236101578586136,0.02814001372683596,3967.3988265119306,10275.515351879982
191,06,001,441100,1400000US06001441100,06001441100,4411,CT,15151115,0,"Census Tract 4411, Alameda County, California",4327,1979,52,1182,784,6,1,441100,1667.0,98208.0,1657,1241,416,4307,4010,160,101,26,10,1831,1392,120,146,11,0,2018,06001441100,0.4573607580309683,0.012017564132193206,0.27316847700485325,0.1811878899930668,0.7489438744719372,0.2510561255280628,0.9310424889714418,0.03714882749013234,0.023450197353146043,0.006036684467146506,0.0023218017181332712,0.7602403058438012,0.0655379574003277,0.0797378481703987,0.006007646095030039,0.0,285.5895424198153,739.6734877928126
192,06,001,441401,1400000US06001441401,06001441401,4414.01,CT,1888872,0,"Census Tract 4414.01, Alameda County, California",8702,1599,402,5205,932,6,1,441401,2108.0,131071.0,2522,1545,977,8625,7693,475,331,79,47,3043,2244,366,242,23,85,2018,06001441401,0.18375086187083428,0.046196276717995866,0.5981383589979316,0.10710181567455758,0.612609040444092,0.387390959555908,0.8919420289855072,0.05507246376811594,0.0383768115942029,0.009159420289855072,0.005449275362318841,0.7374301675977654,0.12027604337824516,0.07952678278015117,0.0075583305948077545,0.027932960893854747,4606.98236831294,11932.029050142095
193,06,001,442200,1400000US06001442200,06001442200,4422,CT,4210755,0,"Census Tract 4422, Alameda County, California",7196,1289,137,5132,419,6,1,442200,2849.0,179679.0,2175,1900,275,7185,6932,152,79,0,22,2897,2270,220,238,0,34,2018,06001442200,0.17912729294052251,0.01903835464146748,0.7131739855475264,0.05822679266259032,0.8735632183908046,0.1264367816091954,0.9647877522616564,0.021155184411969383,0.010995128740431454,0.0,0.003061934585942937,0.7835692095270971,0.07594062823610631,0.08215395236451503,0.0,0.011736278909216429,1708.9571822630385,4426.178594575083
194,06,001,435400,1400000US06001435400,06001435400,4354,CT,1328739,0,"Census Tract 4354, Alameda County, California",4320,919,821,767,1401,6,1,435400,1649.0,67696.0,1748,617,1131,4290,3640,292,268,26,64,2128,1189,283,421,21,32,2018,06001435400,0.2127314814814815,0.1900462962962963,0.17754629629629629,0.3243055555555556,0.35297482837528604,0.647025171624714,0.8484848484848485,0.06806526806526808,0.062470862470862476,0.006060606060606061,0.014918414918414918,0.5587406015037594,0.13298872180451127,0.19783834586466165,0.009868421052631578,0.015037593984962403,3251.202832158912,8420.576320857595
195,06,001,435602,1400000US06001435602,06001435602,4356.02,CT,1143700,0,"Census Tract 4356.02, Alameda County, California",5590,1394,397,634,3063,6,1,435602,1465.0,75461.0,1669,413,1256,5513,5208,235,39,31,0,2187,1714,202,174,0,15,2018,06001435602,0.2493738819320215,0.07101967799642217,0.11341681574239712,0.5479427549194991,0.2474535650089874,0.7525464349910126,0.9446762198440052,0.04262651913658625,0.007074188282241973,0.005623072737166697,0.0,0.7837219935985368,0.09236396890717878,0.07956104252400549,0.0,0.006858710562414266,4887.64536154586,12658.94283465944
196,06,001,435800,1400000US06001435800,06001435800,4358,CT,1310017,0,"Census Tract 4358, Alameda County, California",5510,915,91,1283,2991,6,1,435800,2105.0,101705.0,1658,1256,402,5435,5191,210,8,26,0,2962,2261,172,289,31,30,2018,06001435800,0.16606170598911071,0.016515426497277674,0.23284936479128854,0.5428312159709618,0.7575392038600723,0.24246079613992766,0.9551057957681692,0.03863845446182153,0.0014719411223551055,0.004783808647654094,0.0,0.7633355840648208,0.058068872383524636,0.0975692099932478,0.010465901417960836,0.01012829169480081,4206.0522878710735,10893.624952958628
197,06,001,436402,1400000US06001436402,06001436402,4364.02,CT,4262226,0,"Census Tract 4364.02, Alameda County, California",2665,1358,535,258,382,6,1,436402,3111.0,129082.0,1050,957,93,2661,2576,52,33,0,0,1339,1070,83,63,29,23,2018,06001436402,0.5095684803001876,0.200750469043152,0.09681050656660413,0.14333958724202628,0.9114285714285716,0.08857142857142856,0.9680571213829388,0.019541525742202182,0.012401352874859077,0.0,0.0,0.7991038088125467,0.0619865571321882,0.047050037341299485,0.021657953696788648,0.01717699775952203,625.2601340238646,1619.416244000201
198,06,001,436601,1400000US06001436601,06001436601,4366.01,CT,1083577,0,"Census Tract 4366.01, Alameda County, California",6685,1048,820,791,3650,6,1,436601,1576.0,72065.0,1856,754,1102,6560,6003,403,91,11,52,2838,1942,297,357,8,40,2018,06001436601,0.1567688855646971,0.12266267763649966,0.11832460732984293,0.5459985041136873,0.40625,0.59375,0.915091463414634,0.061432926829268285,0.013871951219512195,0.0016768292682926831,0.007926829268292683,0.6842847075405215,0.10465116279069768,0.12579281183932348,0.0028188865398167725,0.014094432699083862,6169.381594478288,15978.624297119632
199,06,001,431100,1400000US06001431100,06001431100,4311,CT,982922,0,"Census Tract 4311, Alameda County, California",3587,1222,469,433,1190,6,1,431100,1618.0,75446.0,1410,394,1016,3517,2964,182,292,56,23,1892,1373,122,213,0,10,2018,06001431100,0.34067465848898804,0.1307499303038751,0.12071368831892948,0.33175355450236965,0.2794326241134752,0.7205673758865249,0.8427637190787604,0.05174864941711686,0.08302530565823145,0.015922661359112883,0.0065396644867785035,0.7256871035940803,0.06448202959830866,0.11257928118393233,0.0,0.005285412262156447,3649.323140595083,9451.703142263577
200,06,001,431200,1400000US06001431200,06001431200,4312,CT,2021149,26007,"Census Tract 4312, Alameda County, California",5827,2772,784,851,1217,6,1,431200,1971.0,93003.0,2571,1292,1279,5766,5031,399,184,142,10,3106,2128,216,585,89,0,2018,06001431200,0.4757164921915222,0.13454607859962245,0.14604427664321262,0.20885532864252615,0.5025281991443018,0.4974718008556982,0.8725286160249741,0.0691987513007284,0.03191120360735345,0.02462712452306625,0.001734304543877905,0.6851255634256278,0.0695428203477141,0.18834513844172568,0.02865421764327109,0.0,2883.0135729726017,7466.970557836162
201,06,001,434000,1400000US06001434000,06001434000,4340,CT,1208791,0,"Census Tract 4340, Alameda County, California",5156,721,852,900,2509,6,1,434000,1256.0,49403.0,1774,594,1180,5064,4667,299,7,27,64,2112,1493,217,119,0,119,2018,06001434000,0.13983708301008535,0.16524437548487197,0.17455391776570986,0.4866175329712956,0.33483652762119503,0.6651634723788049,0.921603475513428,0.05904423380726698,0.001382306477093207,0.00533175355450237,0.01263823064770932,0.7069128787878788,0.10274621212121213,0.056344696969696975,0.0,0.056344696969696975,4265.418918572359,11047.383814075387
202,06,001,425104,1400000US06001425104,06001425104,4251.04,CT,1087224,0,"Census Tract 4251.04, Alameda County, California",3658,1351,980,541,622,6,1,425104,1626.0,70385.0,1984,642,1342,3596,2878,312,258,108,40,2059,971,149,654,25,64,2018,06001425104,0.3693275013668672,0.26790595954073265,0.14789502460360854,0.1700382722799344,0.3235887096774194,0.6764112903225806,0.800333704115684,0.0867630700778643,0.07174638487208009,0.030033370411568405,0.011123470522803115,0.4715881495871783,0.07236522583778532,0.3176299174356484,0.012141816415735794,0.03108305002428363,3364.5320559516717,8714.097650530159
203,06,001,426100,1400000US06001426100,06001426100,4261,CT,3043956,0,"Census Tract 4261, Alameda County, California",6404,4827,82,1124,79,6,1,426100,3501.0,250001.0,2229,2066,163,6382,5970,146,74,82,110,2665,1488,397,366,0,19,2018,06001426100,0.7537476577139288,0.012804497189256714,0.1755153029356652,0.012336039975015615,0.9268730372364288,0.07312696276357111,0.9354434346599813,0.02287684111563773,0.011595111250391726,0.012848636790974616,0.017235976183014732,0.5583489681050656,0.14896810506566605,0.1373358348968105,0.0,0.007129455909943716,2103.841185615035,5448.923424648714
204,06,001,427600,1400000US06001427600,06001427600,4276,CT,582863,0,"Census Tract 4276, Alameda County, California",5559,1322,1191,1827,756,6,1,427600,1902.0,56373.0,1848,277,1571,5491,4403,443,422,75,148,2415,1450,244,396,30,150,2018,06001427600,0.2378125562151466,0.2142471667566109,0.328656233135456,0.13599568267674042,0.14989177489177488,0.8501082251082251,0.8018575851393189,0.08067747222728099,0.07685303223456565,0.013658714259697688,0.02695319613913677,0.6004140786749482,0.1010351966873706,0.1639751552795031,0.012422360248447204,0.06211180124223601,9537.404158438603,24701.76232150608
205,06,001,427800,1400000US06001427800,06001427800,4278,CT,831152,0,"Census Tract 4278, Alameda County, California",5052,2486,162,1517,318,6,1,427800,1491.0,102942.0,2045,879,1166,4984,4353,453,151,27,0,2499,1444,104,574,117,68,2018,06001427800,0.4920823436262866,0.032066508313539195,0.30027711797308004,0.06294536817102138,0.42982885085574574,0.5701711491442543,0.8733948635634029,0.0908908507223114,0.030296950240770462,0.0054173354735152475,0.0,0.5778311324529812,0.04161664665866346,0.2296918767507003,0.0468187274909964,0.027210884353741496,6078.310585789362,15742.751477467418
206,06,001,428301,1400000US06001428301,06001428301,4283.01,CT,4297937,1597301,"Census Tract 4283.01, Alameda County, California",7118,2181,237,3288,801,6,1,428301,2246.0,128594.0,2478,1976,502,7086,6536,355,115,40,40,3738,2243,466,739,44,40,2018,06001428301,0.3064062939027817,0.033295869626299525,0.4619275077268896,0.11253161000280977,0.7974172719935432,0.2025827280064568,0.9223821620095964,0.05009878633926052,0.01622918430708439,0.005644933672029354,0.005644933672029354,0.6000535045478865,0.12466559657570893,0.19769930444087747,0.01177100053504548,0.010700909577314071,1656.1434008921024,4289.391534589735
207,06,001,404400,1400000US06001404400,06001404400,4044,CT,4119675,0,"Census Tract 4044, Alameda County, California",5475,3705,99,859,343,6,1,404400,2727.0,158239.0,2321,2034,287,5430,4747,305,132,87,159,2990,1679,110,568,8,30,2018,06001404400,0.6767123287671233,0.01808219178082192,0.15689497716894976,0.06264840182648401,0.8763464024127531,0.12365359758724688,0.8742173112338858,0.056169429097605895,0.02430939226519337,0.016022099447513812,0.029281767955801105,0.5615384615384615,0.03678929765886288,0.18996655518394648,0.0026755852842809363,0.010033444816053512,1328.98833039014,3442.0638278504975
208,06,001,421800,1400000US06001421800,06001421800,4218,CT,528477,0,"Census Tract 4218, Alameda County, California",2139,1584,57,279,76,6,1,421800,2061.0,127250.0,890,594,296,2112,1843,138,44,40,47,1029,375,165,171,70,103,2018,06001421800,0.7405329593267882,0.02664796633941094,0.13043478260869565,0.03553062178588125,0.6674157303370787,0.3325842696629214,0.8726325757575758,0.06534090909090909,0.02083333333333333,0.01893939393939394,0.02225378787878788,0.3644314868804665,0.16034985422740525,0.1661807580174927,0.06802721088435375,0.1000971817298348,4047.479833559455,10482.924199160985
209,06,001,422300,1400000US06001422300,06001422300,4223,CT,560047,0,"Census Tract 4223, Alameda County, California",3756,2090,202,862,326,6,1,422300,1661.0,64836.0,1729,653,1076,3685,3002,245,219,59,160,1921,442,104,659,171,308,2018,06001422300,0.5564430244941427,0.053780617678381264,0.22949946751863684,0.08679446219382321,0.377674956622325,0.6223250433776749,0.8146540027137043,0.06648575305291722,0.05943012211668928,0.01601085481682497,0.04341926729986431,0.23008849557522126,0.05413846954711088,0.3430504945340968,0.0890161374284227,0.1603331598125976,6706.579983465674,17369.961678216292
210,06,001,422500,1400000US06001422500,06001422500,4225,CT,460336,0,"Census Tract 4225, Alameda County, California",4047,1991,135,1228,421,6,1,422500,1607.0,66761.0,1373,301,1072,4047,2399,671,559,158,260,1912,305,114,394,51,907,2018,06001422500,0.4919693600197677,0.033358042994810974,0.30343464294539163,0.10402767482085497,0.21922796795338675,0.7807720320466133,0.5927847788485298,0.16580182851494935,0.13812700765999505,0.039041265134667665,0.06424511984185817,0.15951882845188284,0.0596234309623431,0.20606694560669456,0.026673640167364017,0.4743723849372385,8791.404539293038,22769.6322599145
211,06,001,422600,1400000US06001422600,06001422600,4226,CT,1699288,0,"Census Tract 4226, Alameda County, California",1264,498,50,509,168,6,1,422600,,250001.0,21,21,0,1264,364,206,243,44,407,430,11,8,8,10,345,2018,06001422600,0.3939873417721519,0.039556962025316465,0.4026898734177215,0.13291139240506328,1.0,0.0,0.2879746835443038,0.1629746835443038,0.192246835443038,0.03481012658227848,0.32199367088607594,0.02558139534883721,0.018604651162790697,0.018604651162790697,0.02325581395348837,0.8023255813953488,743.8409498566459,1926.5391340373144
212,06,001,423500,1400000US06001423500,06001423500,4235,CT,635744,0,"Census Tract 4235, Alameda County, California",3501,1769,487,500,577,6,1,423500,1210.0,61250.0,1456,478,978,3488,2977,298,100,55,58,1908,376,121,585,198,361,2018,06001423500,0.5052842045129963,0.1391031133961725,0.14281633818908884,0.1648100542702085,0.3282967032967033,0.6717032967032966,0.8534977064220184,0.08543577981651376,0.028669724770642207,0.01576834862385321,0.016628440366972478,0.1970649895178197,0.06341719077568134,0.30660377358490565,0.10377358490566037,0.18920335429769392,5506.933608496502,14262.891962802638
213,06,001,438100,1400000US06001438100,06001438100,4381,CT,2007040,0,"Census Tract 4381, Alameda County, California",8080,1529,594,2374,3084,6,1,438100,2366.0,97500.0,2158,1514,644,7945,7476,265,170,0,34,2819,2123,239,226,46,0,2018,06001438100,0.18923267326732676,0.07351485148514851,0.2938118811881188,0.3816831683168317,0.7015755329008341,0.2984244670991659,0.9409691629955949,0.03335431088735054,0.021397105097545627,0.0,0.0042794210195091255,0.753103937566513,0.08478183753103938,0.08017027314650585,0.016317843206810925,0.0,4025.829081632653,10426.849011479591
214,06,001,438203,1400000US06001438203,06001438203,4382.03,CT,5286791,0,"Census Tract 4382.03, Alameda County, California",4118,666,187,2223,898,6,1,438203,1239.0,71607.0,1211,895,316,4084,3928,79,65,12,0,1560,1152,174,189,0,6,2018,06001438203,0.16172899465760074,0.04541039339485187,0.5398251578436134,0.2180670228266149,0.7390586292320397,0.2609413707679604,0.9618021547502448,0.0193437806072478,0.015915768854064642,0.002938295788442703,0.0,0.7384615384615385,0.11153846153846153,0.12115384615384615,0.0,0.003846153846153847,778.9224124804631,2017.3997012554496
215,06,001,440200,1400000US06001440200,06001440200,4402,CT,1160876,0,"Census Tract 4402, Alameda County, California",6261,292,394,1168,4302,6,1,440200,1772.0,74833.0,1516,708,808,6197,5701,276,121,26,73,1849,1422,216,99,14,25,2018,06001440200,0.04663791726561252,0.06292924452962785,0.18655166906245008,0.6871106851940585,0.4670184696569921,0.5329815303430079,0.919961271583024,0.04453767952234952,0.019525576892044542,0.004195578505728578,0.011779893496853315,0.7690643591130341,0.11681990265008113,0.05354245538128719,0.007571660356949702,0.013520822065981609,5393.3408908445,13968.688187196565
216,06,001,440301,1400000US06001440301,06001440301,4403.01,CT,4286107,0,"Census Tract 4403.01, Alameda County, California",7579,1359,227,3171,2406,6,1,440301,1722.0,95313.0,2253,1439,814,7487,6737,317,183,147,103,2448,1771,267,204,37,0,2018,06001440301,0.1793112547829529,0.029951180894577118,0.4183929278268901,0.3174561287768835,0.6387039502885042,0.36129604971149576,0.8998263657005476,0.042340056097235214,0.02444236676906638,0.01963403232269267,0.013757179110458128,0.7234477124183006,0.1090686274509804,0.08333333333333333,0.015114379084967319,0.0,1768.2713007398088,4579.8014496604965
217,06,001,403501,1400000US06001403501,06001403501,4035.01,CT,669872,0,"Census Tract 4035.01, Alameda County, California",4644,1501,1171,1070,507,6,1,403501,1097.0,44803.0,2723,297,2426,4611,3850,412,238,109,2,2594,1012,170,838,180,179,2018,06001403501,0.3232127476313523,0.2521533161068045,0.23040482342807925,0.10917312661498707,0.10907087770840984,0.8909291222915902,0.8349598785512904,0.08935155063977446,0.05161570158317068,0.023639123834309262,0.00043374539145521576,0.3901310717039321,0.06553585196607556,0.323053199691596,0.06939090208172706,0.06900539707016191,6932.667733537153,17955.526237848426
218,06,001,403701,1400000US06001403701,06001403701,4037.01,CT,173947,0,"Census Tract 4037.01, Alameda County, California",2795,1385,555,306,372,6,1,403701,1403.0,75141.0,1767,229,1538,2795,2389,180,139,87,0,1923,718,139,526,115,282,2018,06001403701,0.4955277280858677,0.19856887298747766,0.10948121645796063,0.1330948121645796,0.12959818902093945,0.8704018109790606,0.8547406082289803,0.06440071556350628,0.049731663685152055,0.03112701252236136,0.0,0.3733749349973999,0.07228289131565263,0.2735309412376495,0.05980239209568384,0.14664586583463338,16068.112700995132,41616.21907822498
219,06,001,404000,1400000US06001404000,06001404000,4040,CT,366986,0,"Census Tract 4040, Alameda County, California",2998,1772,168,365,402,6,1,404000,1532.0,83114.0,1691,500,1191,2975,2592,201,50,92,40,2057,915,247,398,75,218,2018,06001404000,0.5910607071380921,0.056037358238825885,0.12174783188792528,0.13408939292861907,0.29568302779420463,0.7043169722057954,0.8712605042016807,0.06756302521008402,0.01680672268907563,0.030924369747899163,0.013445378151260505,0.4448225571220224,0.12007778317938746,0.19348565872630044,0.036460865337870685,0.1059795819154108,8169.248963175707,21158.256783637524
220,06,001,404200,1400000US06001404200,06001404200,4042,CT,2724011,0,"Census Tract 4042, Alameda County, California",3849,2422,244,673,188,6,1,404200,2674.0,173864.0,1328,1050,278,3796,3240,108,234,44,170,1688,942,103,370,39,63,2018,06001404200,0.629254351779683,0.0633930891140556,0.17485061054819434,0.0488438555468953,0.7906626506024096,0.2093373493975904,0.8535300316122234,0.028451001053740783,0.06164383561643835,0.011591148577449948,0.044783983140147525,0.5580568720379147,0.06101895734597156,0.21919431279620846,0.0231042654028436,0.03732227488151658,1412.9898888073506,3659.6268561323727
221,06,001,451404,1400000US06001451404,06001451404,4514.04,CT,1674931,0,"Census Tract 4514.04, Alameda County, California",6762,2706,290,491,3119,6,1,451404,1737.0,69701.0,2156,946,1210,6718,5945,620,79,28,46,3873,2810,535,148,47,124,2018,06001451404,0.4001774622892635,0.04288671990535345,0.07261165335699497,0.461254066844129,0.4387755102040816,0.5612244897959183,0.8849359928550163,0.0922893718368562,0.011759452217921998,0.004167907115212861,0.006847275974992557,0.7255357603924606,0.13813581203201653,0.038213271365866254,0.012135295636457526,0.032016524657887936,4037.1812331373653,10456.250947650979
222,06,001,406601,1400000US06001406601,06001406601,4066.01,CT,747404,0,"Census Tract 4066.01, Alameda County, California",5042,726,1077,1172,1696,6,1,406601,1410.0,54073.0,1694,599,1095,5005,4551,363,91,0,0,2253,1434,189,422,0,10,2018,06001406601,0.14399047996826655,0.21360571201904005,0.23244744149147165,0.3363744545815153,0.35360094451003543,0.6463990554899646,0.9092907092907092,0.07252747252747252,0.01818181818181818,0.0,0.0,0.6364846870838882,0.08388814913448735,0.1873058144695961,0.0,0.004438526409232135,6746.016879759809,17472.10276637535
223,06,001,406800,1400000US06001406800,06001406800,4068,CT,912527,0,"Census Tract 4068, Alameda County, California",3510,1532,366,801,490,6,1,406800,1583.0,100469.0,1351,971,380,3442,2997,142,243,38,22,1922,1134,157,355,14,0,2018,06001406800,0.4364672364672365,0.10427350427350428,0.2282051282051282,0.1396011396011396,0.7187268689859363,0.28127313101406365,0.8707147007553748,0.04125508425334108,0.0705984892504358,0.011040092969203951,0.006391632771644393,0.5900104058272633,0.08168574401664933,0.18470343392299687,0.007284079084287202,0.0,3846.4615293574875,9962.289203497541
224,06,001,407000,1400000US06001407000,06001407000,4070,CT,862936,0,"Census Tract 4070, Alameda County, California",5924,916,1024,1587,1918,6,1,407000,1344.0,58214.0,1946,812,1134,5912,4859,170,489,242,152,2782,1794,459,361,0,47,2018,06001407000,0.15462525320729234,0.17285617825793384,0.26789331532748145,0.3237677245104659,0.4172661870503597,0.5827338129496403,0.8218876860622463,0.028755074424898514,0.08271312584573748,0.040933694181326113,0.02571041948579161,0.6448598130841121,0.16498921639108555,0.1297627606038821,0.0,0.01689432063263839,6864.935522448942,17780.10062391649
225,06,001,407200,1400000US06001407200,06001407200,4072,CT,715071,0,"Census Tract 4072, Alameda County, California",6894,688,570,866,4576,6,1,407200,1114.0,41761.0,1895,418,1477,6797,5757,730,151,59,100,3293,1380,469,1041,54,157,2018,06001407200,0.09979692486219903,0.08268059181897303,0.12561647809689586,0.6637655932695097,0.22058047493403693,0.779419525065963,0.8469913196998676,0.10740032367220832,0.02221568338973076,0.008680300132411358,0.014712373105781962,0.4190707561494078,0.1424233221986031,0.3161251138779229,0.016398420892802915,0.04767689037351959,9641.000683848177,24970.076079158574
226,06,001,420200,1400000US06001420200,06001420200,4202,CT,463184,0,"Census Tract 4202, Alameda County, California",3300,1368,203,1115,351,6,1,420200,2066.0,91840.0,1251,549,702,3263,2642,174,261,159,27,1665,760,67,412,109,176,2018,06001420200,0.41454545454545455,0.06151515151515152,0.3378787878787879,0.10636363636363637,0.4388489208633093,0.5611510791366906,0.8096843395648177,0.05332516089488201,0.07998774134232302,0.04872816426601287,0.00827459393196445,0.4564564564564565,0.04024024024024024,0.24744744744744746,0.06546546546546547,0.1057057057057057,7124.598431724758,18452.62444298594
227,06,001,420400,1400000US06001420400,06001420400,4204,CT,1108466,1632801,"Census Tract 4204, Alameda County, California",3164,1049,15,1137,705,6,1,420400,1702.0,46959.0,1146,0,1146,3003,1764,286,497,96,360,1238,399,213,432,61,31,2018,06001420400,0.33154235145385585,0.004740834386852086,0.3593552465233881,0.22281921618204806,0.0,1.0,0.5874125874125874,0.09523809523809523,0.1655011655011655,0.03196803196803197,0.11988011988011987,0.3222940226171244,0.17205169628432956,0.34894991922455576,0.04927302100161551,0.025040387722132476,2854.3951731491993,7392.8492457143475
228,06,001,421100,1400000US06001421100,06001421100,4211,CT,745510,0,"Census Tract 4211, Alameda County, California",2100,1607,29,244,137,6,1,421100,3107.0,179821.0,831,770,61,2100,1900,91,15,58,36,981,563,104,145,20,10,2018,06001421100,0.7652380952380953,0.01380952380952381,0.1161904761904762,0.06523809523809522,0.9265944645006016,0.07340553549939831,0.9047619047619048,0.043333333333333335,0.0071428571428571435,0.02761904761904762,0.017142857142857144,0.5739041794087666,0.10601427115188584,0.14780835881753313,0.02038735983690112,0.01019367991845056,2816.863623559711,7295.642982656169
229,06,001,421300,1400000US06001421300,06001421300,4213,CT,1106645,0,"Census Tract 4213, Alameda County, California",3856,3108,49,340,68,6,1,421300,1545.0,149516.0,1562,1236,326,3836,3473,169,103,11,80,2059,972,138,377,105,74,2018,06001421300,0.8060165975103735,0.01270746887966805,0.08817427385892118,0.017634854771784232,0.7912932138284251,0.2087067861715749,0.9053701772679876,0.0440563086548488,0.026850886339937437,0.002867570385818561,0.020855057351407715,0.4720738222438077,0.06702282661486159,0.18309859154929575,0.05099562894609033,0.03593977659057795,3484.4055681813043,9024.56860872276
230,06,001,421600,1400000US06001421600,06001421600,4216,CT,1333470,0,"Census Tract 4216, Alameda County, California",3698,2695,117,518,173,6,1,421600,1849.0,144615.0,1572,1206,366,3606,3052,212,149,56,137,1793,618,161,431,44,247,2018,06001421600,0.7287723093564089,0.031638723634396966,0.1400757166035695,0.04678204434829638,0.7671755725190841,0.23282442748091606,0.8463671658347199,0.05879090404880755,0.041320022185246816,0.015529672767609541,0.0379922351636162,0.3446737311767987,0.0897936419408812,0.2403792526491913,0.024539877300613498,0.1377579475738985,2773.215745386098,7182.595501961049
231,06,001,407900,1400000US06001407900,06001407900,4079,CT,1099097,0,"Census Tract 4079, Alameda County, California",3074,1388,500,530,336,6,1,407900,1495.0,111757.0,1136,861,275,3018,2612,242,148,16,0,1833,1175,317,152,0,0,2018,06001407900,0.4515289525048796,0.16265452179570591,0.1724137931034483,0.10930383864671438,0.7579225352112676,0.2420774647887324,0.8654738237243207,0.08018555334658714,0.049039098740888014,0.00530152418820411,0.0,0.6410256410256411,0.1729405346426623,0.08292416803055101,0.0,0.0,2796.8414070823596,7243.7856822464255
232,06,001,408200,1400000US06001408200,06001408200,4082,CT,901765,0,"Census Tract 4082, Alameda County, California",4455,930,2194,224,605,6,1,408200,1354.0,58493.0,1855,714,1141,4433,4051,251,121,0,10,2460,1634,304,357,0,0,2018,06001408200,0.20875420875420875,0.4924803591470258,0.05028058361391695,0.13580246913580246,0.3849056603773585,0.6150943396226415,0.9138281073764944,0.05662079855628242,0.02729528535980149,0.0,0.0022558087074216106,0.6642276422764227,0.12357723577235773,0.1451219512195122,0.0,0.0,4940.3115002245595,12795.347501843606
233,06,001,409400,1400000US06001409400,06001409400,4094,CT,1253613,0,"Census Tract 4094, Alameda County, California",5022,216,858,413,3454,6,1,409400,1349.0,42243.0,1252,467,785,4871,4479,174,46,12,160,1966,1214,362,185,0,0,2018,06001409400,0.04301075268817205,0.17084826762246114,0.08223815213062527,0.6877737953006771,0.3730031948881789,0.6269968051118211,0.9195237117634982,0.035721617737630884,0.009443646068569084,0.002463559843974543,0.032847464586327244,0.6174974567650051,0.1841302136317396,0.0940996948118006,0.0,0.0,4006.0209969105294,10375.546309746309
234,06,001,409600,1400000US06001409600,06001409600,4096,CT,747478,0,"Census Tract 4096, Alameda County, California",5188,138,1146,198,3532,6,1,409600,1215.0,49406.0,1446,524,922,5145,4585,466,80,0,14,2376,1559,275,368,0,47,2018,06001409600,0.02659984579799537,0.22089437162683115,0.038164996144949885,0.6808018504240555,0.3623789764868603,0.6376210235131397,0.8911564625850341,0.09057337220602528,0.015549076773566569,0.0,0.002721088435374149,0.6561447811447811,0.11574074074074076,0.15488215488215487,0.0,0.01978114478114478,6940.672501398035,17976.258490550892
235,06,001,409700,1400000US06001409700,06001409700,4097,CT,811304,0,"Census Tract 4097, Alameda County, California",5183,161,1871,142,2789,6,1,409700,1567.0,47798.0,1534,562,972,5104,4518,381,62,62,81,2090,1146,445,381,18,6,2018,06001409700,0.031063090874011188,0.3609878448774841,0.0273972602739726,0.5381053443951379,0.3663624511082138,0.6336375488917861,0.8851880877742947,0.07464733542319749,0.012147335423197491,0.012147335423197491,0.015869905956112852,0.5483253588516747,0.2129186602870813,0.18229665071770332,0.00861244019138756,0.002870813397129186,6388.480766765601,16546.08852415371
