APN_old,APN,address,project_name,jurisdiction_id,unit,tenure,vli_dr_entitle,vli_ndr_entitle,li_dr_entitle,li_ndr_entitle,mi_dr_entitle,mi_ndr_entitle,ami_entitle,date_entitle,units_entitle,vli_dr_permit,vli_ndr_permit,li_dr_permit,li_ndr_permit,mi_dr_permit,mi_ndr_permit,ami_permit,date_permit,units_permit,vli_dr_occcert,vli_ndr_occcert,li_dr_occcert,li_ndr_occcert,mi_dr_occcert,mi_ndr_occcert,ami_occcert,date_occcert,units_occcert,ELI_units,SB35,infill,asst_prog,dr_type,lcl_determ,dr_afford_term,demoed_units,demoed_type,demoed_tenure,notes
,3754029,40 CLEVELAND ST,,201702149397,2 to 4,O,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,3,2018-12-06 00:00:00,3,0,0,0,0,0,0,0,,0,,N,,,,,,,,,
,0859022,228 FILLMORE ST,,201612094573,2 to 4,O,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,3,2018-11-09 00:00:00,3,0,0,0,0,0,0,0,,0,,N,,,,,,,,,
,3537059,20 BELCHER ST,,201707273034,2 to 4,O,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,3,2018-10-04 00:00:00,3,0,0,0,0,0,0,0,,0,,N,,,,,,,,,
,3656019,4064 24TH ST,,201603293285,2 to 4,O,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,3,2018-08-13 00:00:00,3,0,0,0,0,0,0,0,,0,,N,,,,,,,,,
,3549051,18 SHOTWELL ST,,201606240826,2 to 4,O,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,3,2018-08-03 00:00:00,3,0,0,0,0,0,0,0,,0,,N,,,,,,,,,
,3549032,371 SOUTH VAN NESS AV,,201604296193,2 to 4,O,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,3,2018-02-20 00:00:00,3,0,0,0,0,0,0,0,,0,,N,,,,,,,,,
,1450008,369 18TH AV,,201811155968,5+,O,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,2,2018-11-15 00:00:00,2,0,0,0,0,0,0,0,,0,,N,,,,,,,,,
,0226004,625 KEARNY ST,,201805240084,2 to 4,O,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,2,2018-12-28 00:00:00,2,0,0,0,0,0,0,0,,0,,N,,,,,,,,,
,6520002,2816 FOLSOM ST,,201802120998,ADU,R,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,2018-12-26 00:00:00,2,0,0,0,0,0,0,0,,0,,N,,,,ADU,,,,,
,0844037,756 PAGE ST,,201609077001,5+,R,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,2,2018-12-26 00:00:00,2,0,0,0,0,0,0,0,,0,,N,,,,,,,,,
,1422009,245 11TH AV,,201605268527,ADU,R,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,2018-12-20 00:00:00,2,0,0,0,0,0,0,0,,0,,N,,,,ADU,,,,,
,2358012,2395 29TH AV,,201802222037,ADU,R,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,2018-12-12 00:00:00,2,0,0,0,0,0,0,0,,0,,N,,,,ADU,,,,,
,6548009,232 CLIPPER ST,,201807114327,2 to 4,O,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,2,2018-12-12 00:00:00,2,0,0,0,0,0,0,0,,0,,N,,,,,,,,,
,1518001,507 26TH AV,,201712287567,ADU,R,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,2018-12-03 00:00:00,2,0,0,0,0,0,0,0,,0,,N,,,,ADU,,,,,
,6612032,479 28TH ST,,201609218455,2 to 4,O,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,2,2018-11-30 00:00:00,2,0,0,0,0,0,0,0,,0,,N,,,,,,,,,
,1381019,5940 CALIFORNIA ST,,201706139226,ADU,R,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,2018-11-28 00:00:00,2,0,0,0,0,0,0,0,,0,,N,,,,ADU,,,,,
,0805035,725 GROVE ST,,201705257619,ADU,R,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,2018-11-28 00:00:00,2,0,0,0,0,0,0,0,,0,,N,,,,ADU,,,,,
,2690008,160 CASELLI AV,,201701177298,2 to 4,O,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,2,2018-11-26 00:00:00,2,0,0,0,0,0,0,0,,0,,N,,,,,,,,,
,1155020,934 DIVISADERO ST,,201706098886,ADU,R,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,2018-11-26 00:00:00,2,0,0,0,0,0,0,0,,0,,N,,,,ADU,,,,,
,3630025,178 MERSEY ST,,201604255591,ADU,R,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,2018-11-19 00:00:00,2,0,0,0,0,0,0,0,,0,,N,,,,ADU,,,,,
,3756003,350 08TH ST,,201811085388,5+,R,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,2,2018-11-13 00:00:00,2,0,0,0,0,0,0,0,,0,,N,,,,,,,,,
,0551014,1640 VALLEJO ST,,201704285137,ADU,R,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,2018-11-08 00:00:00,2,0,0,0,0,0,0,0,,0,,N,,,,ADU,,,,,
,2607037,284 ROOSEVELT WY,,201802050353,2 to 4,O,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,2,2018-11-08 00:00:00,2,0,0,0,0,0,0,0,,0,,N,,,,,,,,,
,1422004,225 11TH AV,,201611303816,ADU,R,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,2018-11-02 00:00:00,2,0,0,0,0,0,0,0,,0,,N,,,,ADU,,,,,
,1404041,318 30TH AV,,201512316214,2 to 4,O,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,2,2018-10-31 00:00:00,2,0,0,0,0,0,0,0,,0,,N,,,,,,,,,
,6536004,1270 CHURCH ST,,201711022974,ADU,R,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,2018-10-19 00:00:00,2,0,0,0,0,0,0,0,,0,,N,,,,ADU,,,,,
,3588063,625 GUERRERO ST,,201706220138,ADU,R,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,2018-10-18 00:00:00,2,0,0,0,0,0,0,0,,0,,N,,,,ADU,,,,,
,0588015,2530 FILLMORE ST,,201612296165,ADU,R,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,2018-10-12 00:00:00,2,0,0,0,0,0,0,0,,0,,N,,,,ADU,,,,,
,5992A071,347 YALE ST,,201012227259,2 to 4,O,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,2,2018-10-12 00:00:00,2,0,0,0,0,0,0,0,,0,,N,,,,,,,,,
,5992A071,349 YALE ST,,201012227258,2 to 4,O,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,2,2018-10-12 00:00:00,2,0,0,0,0,0,0,0,,0,,N,,,,,,,,,
,5992A071,351 YALE ST,,201012227257,2 to 4,O,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,2,2018-10-12 00:00:00,2,0,0,0,0,0,0,0,,0,,N,,,,,,,,,
,5992A071,353 YALE ST,,201012227256,2 to 4,O,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,2,2018-10-12 00:00:00,2,0,0,0,0,0,0,0,,0,,N,,,,,,,,,
,5992A071,355 YALE ST,,201012227255,2 to 4,O,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,2,2018-10-12 00:00:00,2,0,0,0,0,0,0,0,,0,,N,,,,,,,,,
,5992A071,357 YALE ST,,201012227254,2 to 4,O,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,2,2018-10-12 00:00:00,2,0,0,0,0,0,0,0,,0,,N,,,,,,,,,
,5992A071,359 YALE ST,,201012227253,2 to 4,O,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,2,2018-10-12 00:00:00,2,0,0,0,0,0,0,0,,0,,N,,,,,,,,,
,5992A071,361 YALE ST,,201012227252,2 to 4,O,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,2,2018-10-12 00:00:00,2,0,0,0,0,0,0,0,,0,,N,,,,,,,,,
,5992A071,363 YALE ST,,201012227251,2 to 4,O,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,2,2018-10-12 00:00:00,2,0,0,0,0,0,0,0,,0,,N,,,,,,,,,
,5992A071,340 YALE ST,,201012227244,2 to 4,O,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,2,2018-10-12 00:00:00,2,0,0,0,0,0,0,0,,0,,N,,,,,,,,,
,5992A071,336 YALE ST,,201012227243,2 to 4,O,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,2,2018-10-12 00:00:00,2,0,0,0,0,0,0,0,,0,,N,,,,,,,,,
,5992A071,330 YALE ST,,201012227241,2 to 4,O,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,2,2018-10-12 00:00:00,2,0,0,0,0,0,0,0,,0,,N,,,,,,,,,
,5992A071,308 YALE ST,,201012227240,2 to 4,O,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,2,2018-10-12 00:00:00,2,0,0,0,0,0,0,0,,0,,N,,,,,,,,,
,5992A071,304 YALE ST,,201012227239,2 to 4,O,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,2,2018-10-12 00:00:00,2,0,0,0,0,0,0,0,,0,,N,,,,,,,,,
,5992A071,300 YALE ST,,201012227238,2 to 4,O,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,2,2018-10-12 00:00:00,2,0,0,0,0,0,0,0,,0,,N,,,,,,,,,
,5992A071,341 YALE ST,,201012227236,2 to 4,O,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,2,2018-10-12 00:00:00,2,0,0,0,0,0,0,0,,0,,N,,,,,,,,,
,5992A071,337 YALE ST,,201012227235,2 to 4,O,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,2,2018-10-12 00:00:00,2,0,0,0,0,0,0,0,,0,,N,,,,,,,,,
,5992A071,333 YALE ST,,201012227234,2 to 4,O,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,2,2018-10-12 00:00:00,2,0,0,0,0,0,0,0,,0,,N,,,,,,,,,
,5992A071,327 YALE ST,,201012227232,2 to 4,O,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,2,2018-10-12 00:00:00,2,0,0,0,0,0,0,0,,0,,N,,,,,,,,,
,5992A071,323 YALE ST,,201012227231,2 to 4,O,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,2,2018-10-12 00:00:00,2,0,0,0,0,0,0,0,,0,,N,,,,,,,,,
,5992A071,319 YALE ST,,201012227230,2 to 4,O,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,2,2018-10-12 00:00:00,2,0,0,0,0,0,0,0,,0,,N,,,,,,,,,
,5992A071,315 YALE ST,,201012227229,2 to 4,O,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,2,2018-10-12 00:00:00,2,0,0,0,0,0,0,0,,0,,N,,,,,,,,,
,5992A071,311 YALE ST,,201012227228,2 to 4,O,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,2,2018-10-12 00:00:00,2,0,0,0,0,0,0,0,,0,,N,,,,,,,,,
,5992A071,307 YALE ST,,201012227227,2 to 4,O,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,2,2018-10-12 00:00:00,2,0,0,0,0,0,0,0,,0,,N,,,,,,,,,
,5992A071,303 YALE ST,,201012227226,2 to 4,O,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,2,2018-10-12 00:00:00,2,0,0,0,0,0,0,0,,0,,N,,,,,,,,,
,5327027,1782 QUESADA AV,,201703080963,2 to 4,O,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,2,2018-10-12 00:00:00,2,0,0,0,0,0,0,0,,0,,N,,,,,,,,,
,0337003,245 LEAVENWORTH ST,,201612215536,ADU,R,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,2018-10-01 00:00:00,2,0,0,0,0,0,0,0,,0,,N,,,,ADU,,,,,
,1232022,1591 PAGE ST,,201701177275,ADU,R,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,2018-09-28 00:00:00,2,0,0,0,0,0,0,0,,0,,N,,,,ADU,,,,,
,1230006,533 CLAYTON ST,,201704063386,ADU,R,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,2018-09-27 00:00:00,2,0,0,0,0,0,0,0,,0,,N,,,,ADU,,,,,
,3552044,1413 15TH ST,,201703222069,ADU,R,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,2018-09-20 00:00:00,2,0,0,0,0,0,0,0,,0,,N,,,,ADU,,,,,
,3984004,156 MISSOURI ST,,201704123855,ADU,R,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,2018-09-10 00:00:00,2,0,0,0,0,0,0,0,,0,,N,,,,ADU,,,,,
,0184007,1515 LEAVENWORTH ST,,201611082272,ADU,R,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,2018-09-10 00:00:00,2,0,0,0,0,0,0,0,,0,,N,,,,ADU,,,,,
,0535007,2348 UNION ST,,201802060511,ADU,R,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,2018-09-06 00:00:00,2,0,0,0,0,0,0,0,,0,,N,,,,ADU,,,,,
,1225034,1837 OAK ST,,201711295016,ADU,R,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,2018-08-27 00:00:00,2,0,0,0,0,0,0,0,,0,,N,,,,ADU,,,,,
,0064015,670 LOMBARD ST,,201708306453,5+,R,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,2,2018-08-15 00:00:00,2,0,0,0,0,0,0,0,,0,,N,,,,,,,,,
,3533042,140 CLINTON PK,,201711164199,ADU,R,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,2018-08-13 00:00:00,2,0,0,0,0,0,0,0,,0,,N,,,,ADU,,,,,
,0638011,2263 SACRAMENTO ST,,201712217176,5+,R,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,2,2018-07-26 00:00:00,2,0,0,0,0,0,0,0,,0,,N,,,,,,,,,
,3568027,108 ALBION ST,,201605066807,ADU,R,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,2018-07-12 00:00:00,2,0,0,0,0,0,0,0,,0,,N,,,,ADU,,,,,
,1239030,849 HAIGHT ST,,201709087441,ADU,R,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,2018-07-10 00:00:00,2,0,0,0,0,0,0,0,,0,,N,,,,ADU,,,,,
,0478016,1165 FRANCISCO ST,,201608034060,ADU,R,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,2018-07-09 00:00:00,2,0,0,0,0,0,0,0,,0,,N,,,,ADU,,,,,
,3632026,129 FAIR OAKS ST,,201703091131,ADU,R,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,2018-07-06 00:00:00,2,0,0,0,0,0,0,0,,0,,N,,,,ADU,,,,,
,0116040,24 JASPER PL,,201702088949,ADU,R,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,2018-06-27 00:00:00,2,0,0,0,0,0,0,0,,0,,N,,,,ADU,,,,,
,3589045,160 SAN CARLOS ST,,201607213023,ADU,R,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,2018-06-13 00:00:00,2,0,0,0,0,0,0,0,,0,,N,,,,ADU,,,,,
,1007019,330 PRESIDIO AV,,201805250203,ADU,R,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,2018-05-29 00:00:00,2,0,0,0,0,0,0,0,,0,,N,,,,ADU,,,,,
,2657021,35 HATTIE ST,,201801118429,2 to 4,O,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,2,2018-05-29 00:00:00,2,0,0,0,0,0,0,0,,0,,N,,,,,,,,,
,1199016,1588 HAYES ST,,201606160125,ADU,R,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,2018-05-25 00:00:00,2,0,0,0,0,0,0,0,,0,,N,,,,ADU,,,,,
,0844018,326 PIERCE ST,,201703211947,ADU,R,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,2018-05-24 00:00:00,2,0,0,0,0,0,0,0,,0,,N,,,,ADU,,,,,
,1245015,1480 WALLER ST,,201609168044,ADU,R,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,2018-05-23 00:00:00,2,0,0,0,0,0,0,0,,0,,N,,,,ADU,,,,,
,1245015,1480 WALLER ST,,201609168040,ADU,R,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,2018-05-23 00:00:00,2,0,0,0,0,0,0,0,,0,,N,,,,ADU,,,,,
,5319035,1961 OAKDALE AV,,201609198063,2 to 4,O,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,2,2018-04-03 00:00:00,2,0,0,0,0,0,0,0,,0,,N,,,,,,,,,
,1156028,1743 GOLDEN GATE AV,,201607152530,ADU,R,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,2018-03-16 00:00:00,2,0,0,0,0,0,0,0,,0,,N,,,,ADU,,,,,
,5320015,1893 OAKDALE AV,,201307222452,2 to 4,O,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,2,2018-03-12 00:00:00,2,0,0,0,0,0,0,0,,0,,N,,,,,,,,,
,1472024,7630 GEARY BL,,201612275957,ADU,R,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,2018-03-01 00:00:00,2,0,0,0,0,0,0,0,,0,,N,,,,ADU,,,,,
,0278016,1355 PINE ST,,201710040344,ADU,R,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,2018-02-15 00:00:00,2,0,0,0,0,0,0,0,,0,,N,,,,ADU,,,,,
,1112014,2210 TURK BL,,201706058396,ADU,R,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,2018-02-15 00:00:00,2,0,0,0,0,0,0,0,,0,,N,,,,ADU,,,,,
,3540034,189 CASTRO ST,,201612296248,ADU,R,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,2018-02-13 00:00:00,2,0,0,0,0,0,0,0,,0,,N,,,,ADU,,,,,
,1152019,1888 GOLDEN GATE AV,,201604296201,ADU,R,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,2018-01-10 00:00:00,2,0,0,0,0,0,0,0,,0,,N,,,,ADU,,,,,
,3597059,110 LINDA ST,,201712287528,2 to 4,R,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,2,2018-12-27 00:00:00,2,0,0,0,0,0,0,0,,0,,N,,,,,,,,,
,0848003A,325 FILLMORE ST,,201808318890,2 to 4,R,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,2,2018-12-18 00:00:00,2,0,0,0,0,0,0,0,,0,,N,,,,,,,,,
,1504001L,528 41ST AV,,201612286024,ADU,R,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,2018-12-11 00:00:00,2,0,0,0,0,0,0,0,,0,,N,,,,ADU,,,,,
,1504001L,532 41ST AV,,201612286021,ADU,R,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,2018-06-28 00:00:00,2,0,0,0,0,0,0,0,,0,,N,,,,ADU,,,,,
,1748011,126 HUGO ST,,201711305170,ADU,R,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,2018-12-28 00:00:00,1,0,0,0,0,0,0,0,,0,,N,,,,ADU,,,,,
,0840019,443 OAK ST,,201805017860,ADU,R,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,2018-12-19 00:00:00,1,0,0,0,0,0,0,0,,0,,N,,,,ADU,,,,,
,7104024,454 CAPITOL AV,,201607192776,2 to 4,R,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,2018-12-13 00:00:00,1,0,0,0,0,0,0,0,,0,,N,,,,,,,,,
,1177030,1847 MCALLISTER ST,,201806202401,ADU,R,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,2018-12-13 00:00:00,1,0,0,0,0,0,0,0,,0,,N,,,,ADU,,,,,
,0133044,335 GREEN ST,,201709148219,2 to 4,O,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,2018-12-11 00:00:00,1,0,0,0,0,0,0,0,,0,,N,,,,,,,,,
,0852044,126 HAIGHT ST,,201605207974,ADU,R,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,2018-12-05 00:00:00,1,0,0,0,0,0,0,0,,0,,N,,,,ADU,,,,,
,6521030,2857 FOLSOM ST,,201802151457,2 to 4,O,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,2018-12-03 00:00:00,1,0,0,0,0,0,0,0,,0,,N,,,,,,,,,
,1170024,2527 MCALLISTER ST,,201706159448,2 to 4,R,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,2018-12-31 00:00:00,1,0,0,0,0,0,0,0,,0,,N,,,,,,,,,
,5360024B,1539 SHAFTER AV,,201802201650,ADU,R,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,2018-12-31 00:00:00,1,0,0,0,0,0,0,0,,0,,N,,,,ADU,,,,,
,1735054,1212 16TH AV,,201612275890,2 to 4,O,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,2018-12-31 00:00:00,1,0,0,0,0,0,0,0,,0,,N,,,,,,,,,
,1511029,566 34TH AV,,201505287406,2 to 4,O,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,2018-12-31 00:00:00,1,0,0,0,0,0,0,0,,0,,N,,,,,,,,,
,2190008,2112 28TH AV,,201705257671,ADU,R,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,2018-12-28 00:00:00,1,0,0,0,0,0,0,0,,0,,N,,,,ADU,,,,,
,0777030,1405 MCALLISTER ST,,201706098994,ADU,R,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,2018-11-28 00:00:00,1,0,0,0,0,0,0,0,,0,,N,,,,ADU,,,,,
,2039029,1762 11TH AV,,201706209778,ADU,R,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,2018-12-27 00:00:00,1,0,0,0,0,0,0,0,,0,,N,,,,ADU,,,,,
,5884026,325 BOWDOIN ST,,201606139801,SFD,O,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,2018-12-27 00:00:00,1,0,0,0,0,0,0,0,,0,,N,,,,,,,,,
,6243064,598 LELAND AV,,201404254159,SFD,O,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,2018-12-27 00:00:00,1,0,0,0,0,0,0,0,,0,,N,,,,,,,,,
,6243065,586 LELAND AV,,201404254158,SFD,O,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,2018-12-27 00:00:00,1,0,0,0,0,0,0,0,,0,,N,,,,,,,,,
,6243061,589 RAYMOND AV,,201404254157,SFD,O,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,2018-12-27 00:00:00,1,0,0,0,0,0,0,0,,0,,N,,,,,,,,,
,6243062,583 RAYMOND AV,,201404254156,SFD,O,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,2018-12-27 00:00:00,1,0,0,0,0,0,0,0,,0,,N,,,,,,,,,
,6243063,579 RAYMOND AV,,201404254152,SFD,O,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,2018-12-27 00:00:00,1,0,0,0,0,0,0,0,,0,,N,,,,,,,,,
,5081010,359 TOCOLOMA AV,,201605066788,ADU,R,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,2018-12-27 00:00:00,1,0,0,0,0,0,0,0,,0,,N,,,,ADU,,,,,
,1220009A,1238 PAGE ST,,201712156650,ADU,R,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,2018-12-26 00:00:00,1,0,0,0,0,0,0,0,,0,,N,,,,ADU,,,,,
,1519035A,510 26TH AV,,201704204439,ADU,R,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,2018-12-24 00:00:00,1,0,0,0,0,0,0,0,,0,,N,,,,ADU,,,,,
,1519035A,510 26TH AV,,201704113679,ADU,R,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,2018-12-24 00:00:00,1,0,0,0,0,0,0,0,,0,,N,,,,ADU,,,,,
,0638011,2263 SACRAMENTO ST,,201811135638,5+,R,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,2018-12-24 00:00:00,1,0,0,0,0,0,0,0,,0,,N,,,,,,,,,
,1772007,1318 18TH AV,,201802211870,ADU,R,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,2018-12-21 00:00:00,1,0,0,0,0,0,0,0,,0,,N,,,,ADU,,,,,
,1031026,3169 CALIFORNIA ST,,201812219015,ADU,R,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,2018-12-21 00:00:00,1,0,0,0,0,0,0,0,,0,,N,,,,ADU,,,,,
,1832023,1494 22ND AV,,201808248337,2 to 4,O,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,2018-12-20 00:00:00,1,0,0,0,0,0,0,0,,0,,N,,,,,,,,,
,1054027,2883 BUSH ST,,201804116129,ADU,R,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,2018-12-20 00:00:00,1,0,0,0,0,0,0,0,,0,,N,,,,ADU,,,,,
,1540016,475 04TH AV,,201805098681,ADU,R,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,2018-12-19 00:00:00,1,0,0,0,0,0,0,0,,0,,N,,,,ADU,,,,,
,0847013,622 HAIGHT ST,,201708255972,ADU,R,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,2018-11-26 00:00:00,1,0,0,0,0,0,0,0,,0,,N,,,,ADU,,,,,
,1718032,1254 33RD AV,,201712287588,2 to 4,O,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,2018-12-19 00:00:00,1,0,0,0,0,0,0,0,,0,,N,,,,,,,,,
,3556048,1813 15TH ST,,201612286082,ADU,R,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,2018-12-19 00:00:00,1,0,0,0,0,0,0,0,,0,,N,,,,ADU,,,,,
,0183009,1230 JACKSON ST,,201611082245,5+,R,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,2018-12-18 00:00:00,1,0,0,0,0,0,0,0,,0,,N,,,,,,,,,
,1771006,1339 16TH AV,,201712126220,ADU,R,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,2018-12-18 00:00:00,1,0,0,0,0,0,0,0,,0,,N,,,,ADU,,,,,
,0303013B,891 POST ST,,201612215551,ADU,R,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,2018-12-18 00:00:00,1,0,0,0,0,0,0,0,,0,,N,,,,ADU,,,,,
,2101001,1901 33RD AV,,201804105983,ADU,R,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,2018-12-18 00:00:00,1,0,0,0,0,0,0,0,,0,,N,,,,ADU,,,,,
,5324013,1419 LANE ST,,201708316594,ADU,R,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,2018-12-17 00:00:00,1,0,0,0,0,0,0,0,,0,,N,,,,ADU,,,,,
,5642008,266 COLERIDGE ST,,201805300459,ADU,R,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,2018-12-14 00:00:00,1,0,0,0,0,0,0,0,,0,,N,,,,ADU,,,,,
,2033A008,1741 16TH AV,,201706270468,2 to 4,O,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,2018-12-14 00:00:00,1,0,0,0,0,0,0,0,,0,,N,,,,,,,,,
,3540081,941 14TH ST,,201812107840,2 to 4,O,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,2018-12-14 00:00:00,1,0,0,0,0,0,0,0,,0,,N,,,,,,,,,
